State/ UT Name,Food grains (cereals)-Rice-(Production is Thausand Toones)-2009-10,Food grains (cereals)-Jowar-(Production is Thausand Toones)-2009-10,Food grains (cereals)-Bajra-(Production is Thausand Toones)-2009-10,Food grains (cereals)-Maize-(Production is Thausand Toones)-2009-10,Food grains (cereals)-Ragi-(Production is Thausand Toones)-2009-10,Food grains (cereals)-Small millets-(Production is Thausand Toones)-2009-10,Food grains (cereals)-Wheat-(Production is Thausand Toones)-2009-10,Food grains (cereals)-Barley-(Production is Thausand Toones)-2009-10,Total cereals-(Production is Thausand Toones)-2009-10,Food grains(pulses)-Gram-(Production is Thausand Toones)-2009-10,Food grains(pulses)-Tur-(Production is Thausand Toones)-2009-10,Food grains(pulses)-Other pulses-(Production is Thausand Toones)-2009-10,Food grains(pulses)-Total pulses-(Production is Thausand Toones)-2009-10,Total Food Grains-(Production is Thausand Toones)-2009-10,Oilseeds-Groundnuts-(Production is Thausand Toones)-2009-10,Oilseeds-Sesamum-(Production is Thausand Toones)-2009-10,Oilseeds-Rapeseed and-(Production is Thausand Toones)-2009-10,Oilseeds-Linseed-(Production is Thausand Toones)-2009-10,Oilseeds-Castor seed-(Production is Thausand Toones)-2009-10,Total Oilseeds*-(Production is Thausand Toones)-2009-10,Cotton-(000 Bales)-2009-10,Jute-(000 Bales)-2009-10,Mesta-(000 Bales)-2009-10,Tea-(million kgs)-2009-10,Coffee-(MT)-2009-10,Natural Rubber-(MT)-2009-10,Banana-(000MT)-2009-10,Sugarcane-(000MT)-2009-10,Tobacco-(000MT)-2009-10,Potatoes-(000MT)-2009-10,Black Pepper(P)-(000MT)-2009-10,Chillies (P)-(000MT)-2009-10,Ginger (P)-(000MT)-2009-10,Coconut-(000MT)-2009-10,Turmeric (P)-(000MT)-2009-10,Food grains (cereals)-Rice-(Production is Thausand Toones)-2010-11,Food grains (cereals)-Jowar-(Production is Thausand Toones)-2010-11,Food grains (cereals)-Bajra-(Production is Thausand Toones)-2010-11,Food grains (cereals)-Maize-(Production is Thausand Toones)-2010-11,Food grains (cereals)-Ragi-(Production is Thausand Toones)-2010-11,Food grains (cereals)-Small millets-(Production is Thausand Toones)-2010-11,Food grains (cereals)-Wheat-(Production is Thausand Toones)-2010-11,Food grains (cereals)-Barley-(Production is Thausand Toones)-2010-11,Total cereals-(Production is Thausand Toones)-2010-11,Food grains(pulses)-Gram-(Production is Thausand Toones)-2010-11,Food grains(pulses)-Tur-(Production is Thausand Toones)-2010-11,Food grains(pulses)-Other pulses-(Production is Thausand Toones)-2010-11,Food grains(pulses)-Total pulses-(Production is Thausand Toones)-2010-11,Total Food Grains-(Production is Thausand Toones)-2010-11,Oilseeds-Groundnuts-(Production is Thausand Toones)-2010-11,Oilseeds-Sesamum-(Production is Thausand Toones)-2010-11,Oilseeds-Rapeseed and-(Production is Thausand Toones)-2010-11,Oilseeds-Linseed-(Production is Thausand Toones)-2010-11,Oilseeds-Castor seed-(Production is Thausand Toones)-2010-11,Total Oilseeds-(Production is Thausand Toones)-2010-11,Cotton-(000 Bales)-2010-11,Jute-(000 Bales)-2010-11,Mesta-(000 Bales)-2010-11,Tea-(million kgs)-2010-11,Coffee-(MT)-2010-11,Natural Rubber-(MT)-2010-11,Banana-(000MT)-2010-11,Sugarcane-(000MT)-2010-11,Tobacco-(000MT)-2010-11,Potatoes-(000MT)-2010-11,Black Pepper(P)-(000MT)-2010-11,Chillies (P)-(000MT)-2010-11,Ginger (P)-(000MT)-2010-11,Coconut-(000MT)-2010-11,Turmeric (P)-(000MT)-2010-11,Food grains (cereals)-Rice-(Production is Thausand Toones)-2011-12,Food grains (cereals)-Jowar-(Production is Thausand Toones)-2011-12,Food grains (cereals)-Bajra-(Production is Thausand Toones)-2011-12,Food grains (cereals)-Maize-(Production is Thausand Toones)-2011-12,Food grains (cereals)-Ragi-(Production is Thausand Toones)-2011-12,Food grains (cereals)-Small millets-(Production is Thausand Toones)-2011-12,Food grains (cereals)-Wheat-(Production is Thausand Toones)-2011-12,Food grains (cereals)-Barley-(Production is Thausand Toones)-2011-12,Total cereals-(Production is Thausand Toones)-2011-12,Food grains(pulses)-Gram-(Production is Thausand Toones)-2011-12,Food grains(pulses)-Tur-(Production is Thausand Toones)-2011-12,Food grains(pulses)-Other pulses-(Production is Thausand Toones)-2011-12,Food grains(pulses)-Total pulses-(Production is Thausand Toones)-2011-12,Total Food Grains-(Production is Thausand Toones)-2011-12,Oilseeds-Groundnuts-(Production is Thausand Toones)-2011-12,Oilseeds-Sesamum-(Production is Thausand Toones)-2011-12,Oilseeds-Rapeseed and-(Production is Thausand Toones)-2011-12,Oilseeds-Linseed-(Production is Thausand Toones)-2011-12,Oilseeds-Castorseed-(Production is Thausand Toones)-2011-12,Total Oilseeds-(Production is Thausand Toones)-2011-12,Cotton-(000 Bales)-2011-12,Jute-(000 Bales)-2011-12,Mesta-(000 Bales)-2011-12,Tea-(million kgs)-2011-12,Coffee-(MT)-2011-12,Natural Rubber-(MT)-2011-12,Banana-(000MT)-2011-12,Sugarcane-(000MT)-2011-12,Tobacco-(000MT)-2011-12,Potatoes-(000MT)-2011-12,Black Pepper(P)-(000MT)-2011-12,Chillies (P)-(000MT)-2011-12,Ginger (P)-(000MT)-2011-12,Coconut-(000MT)-2011-12,Turmeric (P)-(000MT)-2011-12,Food grains (cereals)-Rice-(Production is Thausand Toones)-2012-13,Food grains (cereals)-Jowar-(Production is Thausand Toones)-2012-13,Food grains (cereals)-Bajra-(Production is Thausand Toones)-2012-13,Food grains (cereals)-Maize-(Production is Thausand Toones)-2012-13,Food grains (cereals)-Ragi-(Production is Thausand Toones)-2012-13,Food grains (cereals)-Small millets-(Production is Thausand Toones)-2012-13,Food grains (cereals)-Wheat-(Production is Thausand Toones)-2012-13,Food grains (cereals)-Barley-(Production is Thausand Toones)-2012-13,Total cereals-(Production is Thausand Toones)-2012-13,Food grains(pulses)-Gram-(Production is Thausand Toones)-2012-13,Food grains(pulses)-Tur-(Production is Thausand Toones)-2012-13,Food grains(pulses)-Other pulses-(Production is Thausand Toones)-2012-13,Food grains(pulses)-Total pulses-(Production is Thausand Toones)-2012-13,Total Food Grains-(Production is Thausand Toones)-2012-13,Oilseeds-Groundnuts-(Production is Thausand Toones)-2012-13,Oilseeds-Sesamum-(Production is Thausand Toones)-2012-13,Oilseeds-Rapeseed and-(Production is Thausand Toones)-2012-13,Oilseeds-Linseed-(Production is Thausand Toones)-2012-13,Oilseeds-Castorseed-(Production is Thausand Toones)-2012-13,Total Oilseeds-(Production is Thausand Toones)-2012-13,Cotton-(000 Bales)-2012-13,Jute-(000 Bales)-2012-13,Mesta-(000 Bales)-2012-13,Tea-(million kgs)-2012-13,Coffee-(MT)-2012-13,Natural Rubber-(MT)-2012-13,Banana-(000MT)-2012-13,Sugarcane-(000MT)-2012-13,Tobacco-(000MT)-2012-13,Potatoes-(000MT)-2012-13,Black Pepper(P)-(000MT)-2012-13,Chillies (P)-(000MT)-2012-13,Ginger (P)-(000MT)-2012-13,Coconut-(000MT)-2012-13,Turmeric (P)-(000MT)-2012-13,Rice-2013-14,Wheat-2013-14,Jowar-2013-14,Bajra-2013-14,Maize-2013-14,Ragi-2013-14,Small Millets-2013-14,Barley-2013-14,Coarse Cereals-2013-14,Cereals Total-2013-14,Tur-2013-14,Gram-2013-14,Urad-2013-14,Moong Total-2013-14,Other Pulses-2013-14,Pulses Total-2013-14,Food Grains Total-2013-14,Groundnut-2013-14,Castorseed-2013-14,Sesamum-2013-14,Nigerseed-2013-14,Soyabean-2013-14,Sunflower-2013-14,R & M-2013-14,Linseed-2013-14,Safflower-2013-14,Total Oilseeds-2013-14,Sugarcane-2013-14,Cotton*-2013-14,Jute**-2013-14,Mesta**-2013-14,J & M**-2013-14,Guarseed-2013-14,tobacco-2013-14,Sanhemp-2013-14,Tea-2013-14,Coffee(Mn.Kg)-2013-14,Natural Rubber(000 Tonnes)-2013-14,Banana-2013-14,Potato-2013-14,Turmeric--2013-14,Black Pepper-2013-14,Chillies-2013-14,Ginger-2013-14,Coconut-2013-14,Rice-(Th. tonnes)-2014-15,Wheat-(Th. tonnes)-2014-15,Jowar-(Th. tonnes)-2014-15,Bajra-(Th. tonnes)-2014-15,Maize-(Th. tonnes)-2014-15,Ragi-(Th. tonnes)-2014-15,Small Millets Kharif-(Th. tonnes)-2014-15,Barley-(Th. tonnes)-2014-15,Coarse Cereals-(Th. tonnes)-2014-15,Tur-(Th. tonnes)-2014-15,Gram-(Th. tonnes)-2014-15,Urad-(Th. tonnes)-2014-15,Moong-(Th. tonnes)-2014-15,Other Pulses-(Th. tonnes)-2014-15,Pulses-(Th. tonnes)-2014-15,Foodgrains-(Th. tonnes)-2014-15,Groundnut-(Th. tonnes)-2014-15,Castorseed-(Th. tonnes)-2014-15,Sesamum-(Th. tonnes)-2014-15,Nigerseed-(Th. tonnes)-2014-15,Soyabean-(Th. tonnes)-2014-15,Sunflower-(Th. tonnes)-2014-15,R & M-(Th. tonnes)-2014-15,Linseed-(Th. tonnes)-2014-15,Safflower-(Th. tonnes)-2014-15,Total Oilseeds-(Th. tonnes)-2014-15,Sugarcane-(Th. tonnes)-2014-15,Cotton **-(Th. tonnes)-2014-15,Jute ***-(Th. tonnes)-2014-15,Mesta ***-(Th. tonnes)-2014-15,Jute & Mesta***-(Th. tonnes)-2014-15,Tea-(Mkg)-2014-15,Rice-(Th. tonnes)-2015-16,Wheat-(Th. tonnes)-2015-16,Jowar-(Th. tonnes)-2015-16,Bajra-(Th. tonnes)-2015-16,Maize-(Th. tonnes)-2015-16,Ragi-(Th. tonnes)-2015-16,Small Millets Kharif-(Th. tonnes)-2015-16,Barley-(Th. tonnes)-2015-16,Coarse Cereals-(Th. tonnes)-2015-16,Tur-(Th. tonnes)-2015-16,Gram-(Th. tonnes)-2015-16,Urad-(Th. tonnes)-2015-16,Moong-(Th. tonnes)-2015-16,Other Pulses-(Th. tonnes)-2015-16,Pulses-(Th. tonnes)-2015-16,Foodgrains-(Th. tonnes)-2015-16,Groundnut-(Th. tonnes)-2015-16,Castorseed-(Th. tonnes)-2015-16,Sesamum-(Th. tonnes)-2015-16,Nigerseed-(Th. tonnes)-2015-16,Soyabean-(Th. tonnes)-2015-16,Sunflower-(Th. tonnes)-2015-16,R & M-(Th. tonnes)-2015-16,Linseed-(Th. tonnes)-2015-16,Safflower-(Th. tonnes)-2015-16,Total Oilseeds-(Th. tonnes)-2015-16,Sugarcane-(Th. tonnes)-2015-16,Cotton **-(Th. tonnes)-2015-16,Jute ***-(Th. tonnes)-2015-16,Mesta ***-(Th. tonnes)-2015-16,Jute & Mesta***-(Th. tonnes)-2015-16,Tea (P)-(Mkgs)-2015-16,Coffee-(MT)-2015-16
Sikkim,24,NA,NA,66,5,2,6,1,104,NA,NA,13,13,117,NA,NA,5,NA,NA,9,NA,NA,NA,NA,NA,NA,3,NA,NA,44,NA,NA,36,NA,NA,21,NA,NA,66,3,5,3,1,99,NA,NA,12,12,111,NA,NA,4,NA,NA,8,NA,NA,NA,NA,NA,NA,3,NA,NA,46,NA,NA,36,NA,NA,21,NA,NA,66,4,3,3,1,97,NA,NA,6,6,103,NA,NA,4,NA,NA,8,NA,NA,NA,NA,NA,NA,4,NA,NA,47,NA,NA,48,NA,3,21,NA,NA,68,3,6,1,1,100,NA,NA,6,6,106,NA,NA,4,NA,NA,7,NA,NA,NA,NA,NA,NA,4,NA,NA,49,NA,NA,52,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tamil Nadu,5665,222,82,1144,163,31,NA,NA,7307,5,20,179,204,7511,890,29,NA,NA,2,940,225,NA,NA,179,NA,NA,4981,29746,11,90,1,31,NA,3692,169,5792,247,77,1028,171,34,NA,NA,7349,5,24,218,246,7595,896,25,NA,NA,2,933,450,NA,NA,169,NA,NA,8253,34252,8,97,9,22,NA,3692,278,7459,253,115,1696,225,37,NA,NA,9783,6,31,332,369,10152,1061,26,NA,NA,2,1114,450,NA,NA,NA,NA,NA,6736,38576,5,105,1,30,7,4516,326,4050,165,57,946,138,27,NA,446,5383,5,31,174,210,5593,783,17,0,NA,2,817,500,NA,5,NA,17,25,5136,33919,6,105,1,23,4,4761,190,5349.76,NA,449.57,117.43,1855.14,362.34,35.18,NA,2819.66,8169.42,57.67,5.82,310.66,151.4,88.24,613.79,8783.21,915.89,1.99,33.71,0,0,12.5,0.14,NA,NA,964.23,32454.14,408,NA,NA,0,NA,5.69,NA,174.71,19,25,5650,115.63,461.99,0.98,23.06,7.01,4760.67,5728,NA,513,178,2068,350,35,NA,3143,77,4,359,181,132,753,9624,926,2,45,NA,NA,13,0,NA,NA,985,28093,686,NA,NA,0,167,7983,NA,548,149,2383,267,39,NA,3386,57,3,280,134,98,573,11941,882,2,27,NA,NA,9,0,NA,NA,919,26497,369,NA,NA,0,161,17
Tripura,640,NA,NA,2,NA,NA,1,NA,643,NA,1,4,5,648,1,1,1,NA,NA,3,1,4,6,7,NA,NA,106,45,NA,99,NA,NA,NA,8,6,702,NA,NA,4,NA,NA,1,NA,707,NA,1,4,5,712,1,1,2,NA,NA,3,#,4,7,NA,NA,NA,125,47,0,110,NA,NA,NA,8,10,718,213,NA,NA,NA,NA,1,NA,724,NA,1,5,6,730,1,1,2,NA,NA,4,#,6,5,NA,NA,NA,125,45,NA,123,NA,4,8,18,7,713,NA,NA,5,NA,NA,1,NA,719,0,1,5,6,725,1,NA,2,NA,NA,2,#,5,83,NA,NA,33,134,45,NA,149,0,4,8,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,10807,169,1389,1039,1,9,27518,362,41294,509,202,1190,1901,43195,61,34,682,15,NA,816,5,NA,NA,NA,NA,NA,1139,117140,58,13447,NA,NA,NA,NA,NA,11992,207,1557,1114,NA,6,30001,334,45211,530,309,1198,2037,47248,84,66,717,29,NA,919,#,NA,NA,NA,NA,NA,1346,120545,51,13577,NA,NA,NA,NA,NA,14022,NA,1633,1308,NA,8,30293,404,47881,684,334,1385,2403,50284,92,75,726,14,NA,935,#,NA,NA,NA,NA,NA,1346,128819,53,14125,NA,11,2,NA,6,14416,248,1758,1234,NA,9,30302,NA,48413,676,325,1331,2332,50745,94,64,836,13,NA,1031,#,NA,NA,NA,NA,NA,111,132428,51,14430,NA,10,4,NA,6,14636,29890.88,173,1868,1306.18,NA,6,450,3803.18,48330.07,271,475.45,248,39,664,1697.45,50027.51,86,NA,43,NA,15,5,736.81,10,NA,895.81,134688.62,NA,NA,NA,0,NA,143,1,NA,NA,NA,1599.02,13808.76,6,NA,11.11,4.17,NA,12168,22417,163,1808,1279,NA,5,315,3570,174,368,302,46,549,1439,39594,84,NA,64,NA,38,4,582,15,NA,787,133061,NA,NA,NA,0,NA,12509,26874,105,1775,1255,NA,5,269,3409,183,216,253,44,523,1219,44011,65,NA,165,NA,19,5,602,8,NA,864,145385,NA,NA,NA,NA,NA,NA
Uttarakhand,608,NA,NA,38,163,70,845,26,1750,1,2,43,46,1796,2,1,12,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,5842,NA,432,NA,NA,40,NA,6,550,NA,NA,43,171,92,878,30,1763,NA,1,51,52,1815,1,1,11,1,NA,28,NA,NA,NA,NA,NA,NA,NA,6498,NA,424,NA,NA,42,NA,7,594,NA,NA,41,174,88,878,28,1803,1,2,46,49,1852,1,1,13,NA,NA,33,NA,NA,NA,NA,NA,NA,32,6311,NA,434,NA,7,12,NA,6,580,NA,NA,40,174,94,858,31,1777,0,2,48,51,1828,1,1,17,0,NA,40,NA,NA,NA,NA,NA,NA,NA,6785,NA,434,NA,7,23,NA,2,578.58,842.41,0,NA,35.47,153.9,78.1,31.47,298.94,1719.93,2.73,0.66,11.52,0,41.61,56.52,1776.45,1.2,NA,0.54,NA,22.07,0,10.26,NA,NA,34.07,5939.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,409.62,2.49,NA,7.2,23.44,NA,604,654,0,NA,51,156,83,24,314,3,1,10,0,40,55,1626,1,NA,0,NA,17,0,12,NA,NA,30,6165,NA,NA,NA,0,NA,630,761,0,NA,39,151,75,18,283,3,NA,9,0,39,51,1725,2,NA,NA,NA,18,0,16,NA,NA,36,5976,NA,NA,NA,NA,NA,NA
West Bengal,14341,1,NA,385,14,2,847,2,15591,24,1,125,150,15742,113,153,443,1,NA,727,3,9325,75,223,NA,NA,982,1001,21,8880,NA,96,24,245,36,13046,NA,NA,352,14,2,874,3,14291,24,2,149,176,14467,103,169,420,1,NA,704,#,8138,77,230,NA,NA,1010,1134,21,13391,NA,96,25,245,38,14606,NA,NA,364,8,1,873,NA,15855,24,1,106,131,15986,106,167,381,2,NA,672,#,8559,64,NA,NA,NA,1054,1681,27,9693,NA,100,25,253,42,15024,1,NA,417,12,2,896,4,16354,30,2,161,192,16547,171,185,475,1,0,851,#,8228,NA,NA,NA,0,1078,1617,28,11591,NA,100,25,254,42,15370.73,927.84,0.01,0.04,522.4,11.07,1.51,3.6,538.63,16837.19,2.12,29.27,63.27,28.82,118.24,241.73,17078.92,200.49,0.06,205.02,2.8,0.41,20,478.08,2,1,909.86,1945.04,NA,8771.76,110.67,8882.43,NA,NA,NA,312.1,NA,0.33,1097.5,9030,42,NA,100,25,255.22,14677,939,0,0,663,11,2,3,679,3,31,53,26,124,236,16532,180,0,214,3,0,22,480,2,1,901,2106,NA,8341,113,8454,324,15749,960,0,0,720,13,1,4,738,4,37,55,41,194,330,17776,200,0,214,3,0,17,499,2,1,937,2075,NA,7667,110,7777,330,NA
Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4441,7,83,11,2308,2,0,NA,2404,109,81,16,44,13,263,7115,296,30,10,0,262,25,4,NA,3,630,3343,3800,NA,1,1,NA,2960,5,73,6,1736,1,1,NA,1817,104,49,18,57,15,243,5025,206,17,3,NA,252,15,1,NA,2,496,2415,3860,NA,NA,0,NA,NA
A & N Island,25,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,2,2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,NA,NA,NA,NA,NA,56,NA,24,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,NA,NA,NA,NA,NA,65,NA,24,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,NA,NA,NA,1,2,72,0,22,NA,NA,0,NA,NA,NA,NA,22,NA,NA,1,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,NA,NA,NA,0,1,2,89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dadra & Nagar Haveli,14,1,NA,NA,1,NA,1,NA,17,NA,1,4,5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,2,NA,NA,NA,24,NA,2,4,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,21,NA,1,3,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA,1,0,0,NA,29,0,1,4,5,34,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daman & Diu,3,NA,1,NA,NA,NA,NA,NA,4,NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delhi,19,3,NA,NA,NA,NA,93,NA,125,NA,1,NA,1,116,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,19,3,5,4,NA,NA,111,NA,153,NA,1,NA,1,154,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,20,3,3,1,NA,NA,85,NA,111,NA,1,0,1,112,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,20,3,2,0,NA,NA,65,0,90,0,1,0,1,90,NA,NA,9,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
